genres,user_id,year,playtime_forever
Action,zucchin1,2015,771.0
Action,zuilde,2014,727.0
Action,zuilde,2015,513.0
Action,zunbae,2014,116985.0
Action,zuzuga2003,2014,42282.0
Action,zv_odd,2014,398.0
Action,zv_odd,2015,1399.0
Action,zvanik,2014,127.0
Action,zvanik,2015,22934.0
Action,zynxgameth,2013,3846.0
Action,zyr0n1c,2013,2458.0
Action,zyr0n1c,2014,643.0
Action,zyr0n1c,2015,66737.0
Adventure,--ace--,2014,1269.0
Adventure,--ionex--,2015,842.0
Adventure,-PRoSlayeR-,2015,216.0
Adventure,-SEVEN-,2013,15546.0
Adventure,-_PussyDestroyer_-,2014,59.0
Adventure,01001000-01101001,2014,2969.0
Adventure,011011010111001000101110,2015,943.0
Adventure,01189958889189157253,2014,1131.0
Adventure,022899,2013,13004.0
Adventure,04061993,2013,607.0
Adventure,042153100,2014,1681.0
Adventure,0432-026-no,2014,6709.0
Adventure,05461025,2015,998.0
Adventure,07846813956825,2014,13753.0
Adventure,0896398616,2014,4508.0
Adventure,0903512455,2015,449.0
Adventure,09106,2014,5156.0
Adventure,091263,2013,494.0
Adventure,10051997,2014,50075.0
Adventure,102598615,2014,15372.0
Adventure,10Degree,2015,5954.0
Adventure,111222333444555666888,2015,2968.0
Adventure,111zerosen,2014,15598.0
Adventure,1122305938,2014,1465.0
Adventure,113595,2014,438.0
Adventure,119922883377446655123456789,2015,4505.0
Adventure,12125,2013,976.0
Adventure,12312312332123,2015,59822.0
Adventure,12345678901234567890123456567890,2015,2823.0
Adventure,123456789874561232145678,2012,1225.0
Adventure,1234567io9872345678765432,2015,8612.0
Adventure,123repulseMe,2015,238.0
Adventure,12536475869trhgsdf,2014,15317.0
Adventure,12779,2014,499.0
Adventure,12das,2015,1713.0
Adventure,1321742413,2013,950.0
Adventure,1337lolroflmao,2014,1562.0
Adventure,1337lolroflmao,2015,12456.0
Adventure,1343534566,2014,17648.0
Adventure,135781,2014,10523.0
Adventure,135781,2015,4112.0
Adventure,13971397,2014,181.0
Adventure,1440454,2015,108.0
Adventure,1452221660414,2014,9035.0
Adventure,154930493,2015,22124.0
Adventure,15934,2014,2100.0
Adventure,159zse159,2014,2740.0
Adventure,1626466724893520,2014,2144.0
Adventure,1626466724893520,2015,216.0
Adventure,16538,2013,2654.0
Adventure,16538,2014,513.0
Adventure,17101710,2013,547.0
Adventure,17101710,2015,1140.0
Adventure,171516,2014,613.0
Adventure,1739902091026,2014,9067.0
Adventure,174gamecuman700kngkakak,2014,630.0
Adventure,17829463213,2014,8043.0
Adventure,1800-Ricohut,2013,1028.0
Adventure,1800-Ricohut,2015,2956.0
Adventure,1873410337,2015,10338.0
Adventure,187625,2014,1028.0
Adventure,194847383,2014,20042.0
Adventure,1956aa1,2015,334.0
Adventure,1MLG2U,2014,2046.0
Adventure,1R1M1,2014,3473.0
Adventure,1epicninja,2015,18394.0
Adventure,1iam1iam1iam,2014,12415.0
Adventure,1snap,2015,1165.0
Adventure,20041213,2014,6402.0
Adventure,2011368123,2014,496.0
Adventure,210519992016,2015,453.0
Adventure,231091,2013,6352.0
Adventure,23745736,2015,437.0
Adventure,2390746539217,2013,7199.0
Adventure,23974656456,2014,353.0
Adventure,24453,2015,6232.0
Adventure,247211,2014,3945.0
Adventure,2571,2015,66.0
Adventure,25_Years_Since_Freddie,2015,11592.0
Adventure,2647891,2014,376.0
Adventure,2768820078,2015,15333.0
Adventure,2891723967123,2013,3709.0
Adventure,29998000,2015,325.0
Adventure,2Chill,2014,844.0
Adventure,2Chill,2015,2683.0
Adventure,2d4nk4m3,2014,28.0
Adventure,2ik4tf,2014,1862.0
Adventure,2nerdssemvida,2015,2851.0
Adventure,2sBs,2013,8066.0
Adventure,2sBs,2014,1059.0
Adventure,2spooky,2014,197.0
Adventure,3197,2014,644.0
Adventure,3197,2015,207.0
Adventure,33334scat,2014,2464.0
Adventure,334756875,2014,10439.0
Adventure,34324132,2015,236.0
Adventure,35475,2015,422.0
Adventure,3548548564856498484894,2015,2002.0
Adventure,369231461278416,2014,1177.0
Adventure,36_T,2014,1713.0
Adventure,37755753,2014,918.0
Adventure,37755753,2015,673.0
Adventure,381644,2015,773.0
Adventure,3Ldota,2014,73.0
Adventure,3eBpA,2015,697.0
Adventure,3teGZ_Rorschach,2015,6548.0
Adventure,420NigelGaming420,2015,1052.0
Adventure,420_Blaze_It_Fgt,2015,876.0
Adventure,420fedora,2013,0.0
Adventure,420fedora,2014,10482.0
Adventure,4321louis,2015,364.0
Adventure,434238948,2014,3088.0
Adventure,434238948,2015,354.0
Adventure,44196,2013,2863.0
Adventure,45514551,2015,8057.0
Adventure,4801,2013,15580.0
Adventure,48226746,2014,392.0
Adventure,486259317,2014,280.0
Adventure,486259317,2015,310.0
Adventure,4RCH4NG3Ll,2015,207.0
Adventure,4_5C12U13,2014,552.0
Adventure,4_5C12U13,2015,259.0
Adventure,4i20swagyolo69,2015,6237.0
Adventure,4mrtm,2014,76.0
Adventure,4nti-y0u,2015,2232.0
Adventure,51134243,2014,767.0
Adventure,527788235,2014,6590.0
Adventure,527788235,2015,766.0
Adventure,5343039,2015,938.0
Adventure,535346456636,2015,1471.0
Adventure,544183980,2015,128.0
Adventure,54546545,2014,3879.0
Adventure,54678907652,2014,1746.0
Adventure,54678907652,2015,5178.0
Adventure,548547248072804,2013,1220.0
Adventure,548547248072804,2014,5183.0
Adventure,54Strat,2013,10000.0
Adventure,558092,2014,627.0
Adventure,60324133769,2013,2564.0
Adventure,616333,2014,11797.0
Adventure,63Hayden,2015,1923.0
Adventure,64512328,2015,31868.0
Adventure,64574574574744,2014,1676.0
Adventure,66083299,2015,15351.0
Adventure,66839427,2014,223.0
Adventure,678rtv45,2015,1069.0
Adventure,69133709,2015,1970.0
Adventure,6935,2014,7767.0
Adventure,711armageddoncarmageddon,2015,764.0
Adventure,71251241,2015,10315.0
Adventure,723943123,2015,2124.0
Adventure,748237482374284792,2015,126.0
Adventure,74987000,2013,133.0
Adventure,74987000,2014,96.0
Adventure,74987000,2015,23658.0
Adventure,7515953,2015,604.0
Adventure,75791513,2014,1861.0
Adventure,75k12,2014,874.0
Adventure,75k12,2015,889.0
Adventure,76561197960288186,2014,685.0
Adventure,76561197960467275,2014,1404.0
Adventure,76561197961464265,2014,2501.0
Adventure,76561197963455626,2014,948.0
Adventure,76561197963469414,2014,5395.0
Adventure,76561197964317648,2015,649.0
Adventure,76561197964402427,2014,2993.0
Adventure,76561197964753680,2014,272.0
Adventure,76561197965144435,2015,613.0
Adventure,76561197965208032,2015,138.0
Adventure,76561197966298550,2015,89.0
Adventure,76561197966604253,2014,266.0
Adventure,76561197967253452,2015,334.0
Adventure,76561197968305777,2015,1140.0
Adventure,76561197968819806,2014,48.0
Adventure,76561197969020980,2013,457.0
Adventure,76561197969020980,2014,2031.0
Adventure,76561197969314107,2013,282.0
Adventure,76561197969314107,2014,1063.0
Adventure,76561197969314107,2015,1087.0
Adventure,76561197969434273,2013,209.0
Adventure,76561197969434273,2014,361.0
Adventure,76561197969663913,2013,6107.0
Adventure,76561197970148466,2015,3072.0
Adventure,76561197970528598,2015,68479.0
Adventure,76561197970542592,2014,773.0
Adventure,76561197970551076,2014,2294.0
Adventure,76561197970565267,2015,626.0
Adventure,76561197970723780,2014,302.0
Adventure,76561197970724420,2011,456.0
Adventure,76561197970767761,2014,1325.0
Adventure,76561197970972400,2014,245.0
Adventure,76561197970972400,2015,2902.0
Adventure,76561197971402201,2014,110.0
Adventure,76561197972361546,2013,1541.0
Adventure,76561197972452208,2013,447.0
Adventure,76561197972452208,2015,208014.0
Adventure,76561197972797551,2014,22015.0
Adventure,76561197972911511,2015,1458.0
Adventure,76561197973942939,2015,122.0
Adventure,76561197974036386,2015,4416.0
Adventure,76561197974500703,2010,817.0
Adventure,76561197974500703,2012,7637.0
Adventure,76561197976370569,2015,362.0
Adventure,76561197976404001,2013,1494.0
Adventure,76561197976404001,2014,575.0
Adventure,76561197976939762,2015,538.0
Adventure,76561197976984468,2015,175.0
Adventure,76561197977316974,2015,2406.0
Adventure,76561197977543317,2014,213.0
Adventure,76561197978421438,2012,1159.0
Adventure,76561197978421438,2013,806.0
Adventure,76561197978421438,2014,909.0
Adventure,76561197979046612,2014,500.0
Adventure,76561197979086508,2014,1118.0
Adventure,76561197979086508,2015,1695.0
Adventure,76561197979731785,2014,28241.0
Adventure,76561197979796744,2011,646.0
Adventure,76561197980886661,2014,404.0
Adventure,76561197981203305,2013,544.0
Adventure,76561197981203305,2014,283.0
Adventure,76561197981203305,2015,107.0
Adventure,76561197981425218,2014,16029.0
Adventure,76561197982665201,2014,223.0
Adventure,76561197982665201,2015,2747.0
Adventure,76561197982685987,2013,3613.0
Adventure,76561197982685987,2014,54.0
Adventure,76561197983745201,2015,3587.0
Adventure,76561197983875214,2015,6699.0
Adventure,76561197985031488,2015,942.0
Adventure,76561197985191301,2014,278.0
Adventure,76561197985191301,2015,1799.0
Adventure,76561197985512782,2015,125.0
Adventure,76561197985634755,2015,1181.0
Adventure,76561197985797191,2012,527.0
Adventure,76561197986144369,2015,1174.0
Adventure,76561197986552181,2015,353.0
Adventure,76561197986617937,2014,3481.0
Adventure,76561197986678875,2014,153.0
Adventure,76561197986717785,2015,10913.0
Adventure,76561197987617385,2014,1048.0
Adventure,76561197988062821,2015,13971.0
Adventure,76561197988832553,2014,10679.0
Adventure,76561197989039660,2014,4697.0
Adventure,76561197989723505,2015,28.0
Adventure,765611979902442O1,2014,3168.0
Adventure,765611979902442O1,2015,228.0
Adventure,76561197990498142,2014,8120.0
Adventure,76561197990577342,2014,252.0
Adventure,76561197990997704,2014,1235.0
Adventure,76561197991249235,2015,4849.0
Adventure,76561197991329759,2015,12967.0
Adventure,76561197991827492,2015,168.0
Adventure,76561197991856503,2013,1818.0
Adventure,76561197992227006,2013,300.0
Adventure,76561197992709045,2013,31684.0
Adventure,76561197992755277,2014,1333.0
Adventure,76561197992870209,2011,3237.0
Adventure,76561197992910116,2013,3098.0
Adventure,76561197992910116,2014,121.0
Adventure,76561197993077385,2014,1003.0
Adventure,76561197993114886,2015,438.0
Adventure,76561197993274093,2015,6287.0
Adventure,76561197993654066,2015,2149.0
Adventure,76561197993703392,2015,6401.0
Adventure,76561197993705839,2015,12528.0
Adventure,76561197993725260,2014,1664.0
Adventure,76561197993759720,2015,2609.0
Adventure,76561197993847898,2014,51.0
Adventure,76561197993847898,2015,1519.0
Adventure,76561197994242039,2014,16247.0
Adventure,76561197994404698,2013,2584.0
Adventure,76561197994640892,2013,3842.0
Adventure,76561197994733323,2015,14679.0
Adventure,76561197994830976,2015,509.0
Adventure,76561197995165843,2015,401.0
Adventure,76561197995939652,2014,721.0
Adventure,76561197996262501,2014,1006.0
Adventure,76561197996426485,2014,4151.0
Adventure,76561197996426598,2013,871.0
Adventure,76561197996524718,2014,1257.0
Adventure,76561197996744185,2015,66.0
Adventure,76561197996802983,2015,28125.0
Adventure,76561197996932711,2014,4251.0
Adventure,76561197997129113,2014,401.0
Adventure,76561197997197174,2013,1978.0
Adventure,76561197997238293,2015,3545.0
Adventure,76561197997633623,2013,3430.0
Adventure,76561197997633623,2014,3062.0
Adventure,76561197998095312,2015,505.0
Adventure,76561197998189696,2014,776.0
Adventure,76561197998873955,2015,25309.0
Adventure,76561197999005150,2014,290.0
Adventure,76561197999054744,2014,5996.0
Adventure,76561197999260941,2013,1015.0
Adventure,76561197999327663,2014,783.0
Adventure,76561197999483873,2014,547.0
Adventure,76561197999613236,2015,32021.0
Adventure,76561197999638720,2015,472.0
Adventure,76561197999673239,2015,119.0
Adventure,76561198000614468,2014,5527.0
Adventure,76561198000791529,2011,511.0
Adventure,76561198000889832,2014,8592.0
Adventure,76561198001115538,2014,1861.0
Adventure,76561198001160024,2015,7769.0
Adventure,76561198001688490,2014,11.0
Adventure,76561198001743414,2015,1242.0
Adventure,76561198001768083,2015,70.0
Adventure,76561198001898634,2015,41.0
Adventure,76561198002996759,2015,8420.0
Adventure,76561198003160177,2014,804.0
Adventure,76561198003546877,2012,1007.0
Adventure,76561198003811382,2015,2334.0
Adventure,76561198003855855,2013,106.0
Adventure,76561198004203858,2014,10220.0
Adventure,76561198004203858,2015,17445.0
Adventure,76561198004239988,2015,502.0
Adventure,76561198004638606,2014,1199.0
Adventure,76561198004924076,2014,1807.0
Adventure,76561198005477736,2014,4245.0
Adventure,76561198005551923,2015,121.0
Adventure,76561198005576563,2014,1786.0
Adventure,76561198005708745,2015,3177.0
Adventure,76561198005999162,2013,191.0
Adventure,76561198006310647,2011,2314.0
Adventure,76561198006421406,2014,407.0
Adventure,76561198006491086,2014,307.0
Adventure,76561198006537147,2015,657.0
Adventure,76561198006560154,2014,60.0
Adventure,76561198006606435,2014,1126.0
Adventure,76561198006896411,2014,10526.0
Adventure,76561198006896411,2015,2840.0
Adventure,76561198007317042,2014,1770.0
Adventure,76561198007404119,2015,1382.0
Adventure,76561198007539695,2014,11.0
Adventure,76561198007758543,2013,355.0
Adventure,76561198007767871,2013,6439.0
Adventure,76561198007914001,2014,10335.0
Adventure,76561198007988939,2015,4050.0
Adventure,76561198008021472,2015,742.0
Adventure,76561198008063702,2014,564.0
Adventure,76561198008068264,2014,2438.0
Adventure,76561198008101478,2013,1126.0
Adventure,76561198008101478,2014,75.0
Adventure,76561198008105343,2013,557.0
Adventure,76561198008302763,2015,2160.0
Adventure,76561198008426280,2015,960.0
Adventure,76561198008721949,2014,322.0
Adventure,76561198008760866,2015,3454.0
Adventure,76561198008825050,2014,2660.0
Adventure,76561198008825050,2015,4439.0
Adventure,76561198008827809,2013,14653.0
Adventure,76561198009171558,2014,7030.0
Adventure,76561198009729872,2014,314.0
Adventure,76561198009846599,2014,961.0
Adventure,76561198010038495,2014,3264.0
Adventure,76561198010391123,2014,1089.0
Adventure,76561198010398875,2015,520.0
Adventure,76561198010399847,2014,10726.0
Adventure,76561198010653835,2014,59.0
Adventure,76561198010871424,2015,544.0
Adventure,76561198011004336,2015,1870.0
Adventure,76561198011136920,2014,328.0
Adventure,76561198011218089,2014,1894.0
Adventure,76561198011244140,2015,7672.0
Adventure,76561198011303167,2015,2090.0
Adventure,76561198011372068,2015,1705.0
Adventure,76561198011493875,2011,6535.0
Adventure,76561198011579146,2014,2126.0
Adventure,76561198011714432,2014,21.0
Adventure,76561198011735059,2013,1013.0
Adventure,76561198011740444,2015,1065.0
Adventure,76561198011832401,2014,55.0
Adventure,76561198011923340,2015,21362.0
Adventure,76561198012189478,2014,1469.0
Adventure,76561198012252740,2013,781.0
Adventure,76561198012546232,2015,1078.0
Adventure,76561198012572074,2015,478.0
Adventure,76561198012630014,2013,2109.0
Adventure,76561198012716020,2014,840.0
Adventure,76561198012741239,2015,29481.0
Adventure,76561198013206795,2015,2417.0
Adventure,76561198013565069,2014,1270.0
Adventure,76561198013785384,2011,89513.0
Adventure,76561198014530333,2013,356.0
Adventure,76561198014841100,2013,740.0
Adventure,76561198014872561,2014,1946.0
Adventure,76561198014910012,2013,6868.0
Adventure,76561198015083753,2013,3625.0
Adventure,76561198015083753,2015,3542.0
Adventure,76561198015157743,2014,224.0
Adventure,76561198015511443,2014,288.0
Adventure,76561198015904026,2014,10004.0
Adventure,76561198015930046,2015,2109.0
Adventure,76561198016232690,2015,2235.0
Adventure,76561198016487628,2014,6549.0
Adventure,76561198016761464,2014,1401.0
Adventure,76561198016761464,2015,3454.0
Adventure,76561198016951092,2012,939.0
Adventure,76561198017154363,2015,92.0
Adventure,76561198017212077,2015,15.0
Adventure,76561198017290377,2015,37796.0
Adventure,76561198017341667,2014,1093.0
Adventure,76561198017390058,2014,1245.0
Adventure,76561198017485462,2014,698.0
Adventure,76561198017536688,2014,1901.0
Adventure,76561198017761748,2015,178.0
Adventure,76561198017841947,2014,116.0
Adventure,76561198017957749,2015,11281.0
Adventure,76561198018059901,2013,5763.0
Adventure,76561198018059901,2015,3093.0
Adventure,76561198018100339,2015,5908.0
Adventure,76561198018152628,2014,399.0
Adventure,76561198018253205,2014,101.0
Adventure,76561198018561494,2013,8076.0
Adventure,76561198018589800,2015,11.0
Adventure,76561198018648501,2014,1295.0
Adventure,76561198018739984,2013,18512.0
Adventure,76561198018834500,2015,616.0
Adventure,76561198018885388,2015,58.0
Adventure,76561198018912053,2015,325.0
Adventure,76561198018921691,2014,1767.0
Adventure,76561198019160833,2014,862.0
Adventure,76561198019160833,2015,31.0
Adventure,76561198019293015,2014,19237.0
Adventure,76561198019503392,2014,2634.0
Adventure,76561198019644374,2011,14744.0
Adventure,76561198020061745,2015,193.0
Adventure,76561198020181605,2014,1089.0
Adventure,76561198020223470,2014,183.0
Adventure,76561198020246111,2014,1897.0
Adventure,76561198020290098,2014,152.0
Adventure,76561198020290098,2015,358.0
Adventure,76561198020361485,2014,567.0
Adventure,76561198020829624,2015,1156.0
Adventure,76561198020933633,2013,314.0
Adventure,76561198021142819,2014,304.0
Adventure,76561198021437758,2013,7401.0
Adventure,76561198021586407,2014,2355.0
Adventure,76561198021586407,2015,2320.0
Adventure,76561198021613981,2012,585.0
Adventure,76561198021710409,2014,3287.0
Adventure,76561198021710409,2015,4457.0
Adventure,76561198022316167,2015,39.0
Adventure,76561198022404680,2013,10348.0
Adventure,76561198022552926,2013,1962.0
Adventure,76561198022975113,2015,110.0
Adventure,76561198023059703,2015,7282.0
Adventure,76561198023152575,2014,463.0
Adventure,76561198023152575,2015,623.0
Adventure,76561198023351714,2014,1533.0
Adventure,76561198023374983,2014,276.0
Adventure,76561198023475537,2015,176.0
Adventure,76561198023508728,2014,532.0
Adventure,76561198023519729,2015,282.0
Adventure,76561198023524407,2013,121.0
Adventure,76561198023647463,2014,11086.0
Adventure,76561198023784903,2014,3310.0
Adventure,76561198023971448,2015,433.0
Adventure,76561198024305714,2014,48.0
Adventure,76561198024527983,2015,4743.0
Adventure,76561198024555488,2011,1943.0
Adventure,76561198024555488,2012,1175.0
Adventure,76561198024555488,2013,1363.0
Adventure,76561198024555488,2014,87.0
Adventure,76561198024559706,2014,501.0
Adventure,76561198024559706,2015,765.0
Adventure,76561198024782279,2014,22.0
Adventure,76561198024826675,2013,1634.0
Adventure,76561198024894178,2013,1976.0
Adventure,76561198024997743,2013,343.0
Adventure,76561198025055099,2014,34627.0
Adventure,76561198025199025,2014,1194.0
Adventure,76561198025231200,2012,2269.0
Adventure,76561198025402421,2014,5368.0
Adventure,76561198025475753,2015,6295.0
Adventure,76561198025628522,2015,4316.0
Adventure,76561198025915863,2014,523.0
Adventure,76561198026008283,2014,174675.0
Adventure,76561198026008283,2015,6388.0
Adventure,76561198026055531,2014,226.0
Adventure,76561198026299985,2015,9859.0
Adventure,76561198026340395,2014,4766.0
Adventure,76561198026369655,2014,793.0
Adventure,76561198026435337,2014,342.0
Adventure,76561198026497579,2014,3308.0
Adventure,76561198026497579,2015,905.0
Adventure,76561198026599584,2015,5276.0
Adventure,76561198026614455,2014,570.0
Adventure,76561198026714747,2015,3376.0
Adventure,76561198026907324,2015,909.0
Adventure,76561198026926747,2014,504.0
Adventure,76561198027084051,2013,608.0
Adventure,76561198027200302,2015,14101.0
Adventure,76561198027254626,2015,3928.0
Adventure,76561198027331790,2015,3899.0
Adventure,76561198027345977,2015,126.0
Adventure,76561198027488037,2015,218673.0
Adventure,76561198027517385,2014,1120.0
Adventure,76561198027533076,2015,741.0
Adventure,76561198027553251,2014,8843.0
Adventure,76561198027727883,2014,5174.0
Adventure,76561198027754729,2014,211.0
Adventure,76561198027863392,2015,10488.0
Adventure,76561198028067698,2014,364.0
Adventure,76561198028107980,2013,2187.0
Adventure,76561198028115830,2014,189.0
Adventure,76561198028263349,2014,6189.0
Adventure,76561198028458466,2013,312.0
Adventure,76561198028458466,2014,423.0
Adventure,76561198028582148,2015,3130.0
Adventure,76561198028590391,2014,435.0
Adventure,76561198028608367,2013,6568.0
Adventure,76561198028640914,2014,6519.0
Adventure,76561198028666719,2014,232.0
Adventure,76561198028843194,2014,3094.0
Adventure,76561198028895010,2012,1903.0
Adventure,76561198028950490,2015,997.0
Adventure,76561198029064257,2013,2114.0
Adventure,76561198029104153,2013,2208.0
Adventure,76561198029229660,2014,447.0
Adventure,76561198029266488,2014,6216.0
Adventure,76561198029533323,2014,1106.0
Adventure,76561198029596731,2014,112432.0
Adventure,76561198029634836,2015,8750.0
Adventure,76561198029987469,2014,1430.0
Adventure,76561198030021498,2015,1530.0
Adventure,76561198030054759,2014,2322.0
Adventure,76561198030079998,2014,850.0
Adventure,76561198030079998,2015,165.0
Adventure,76561198030187085,2013,1046.0
Adventure,76561198030206184,2014,19737.0
Adventure,76561198030217102,2014,897.0
Adventure,76561198030498775,2014,500.0
Adventure,76561198030498775,2015,5064.0
Adventure,76561198030535256,2014,4090.0
Adventure,76561198030535829,2014,686.0
Adventure,76561198030567998,2015,2092.0
Adventure,76561198030626433,2014,49.0
Adventure,76561198030662162,2014,1427.0
Adventure,76561198030914302,2015,1145.0
Adventure,76561198031043766,2015,1550.0
Adventure,76561198031162093,2015,97023.0
Adventure,76561198031162927,2013,167.0
Adventure,76561198031290502,2014,551.0
Adventure,76561198031290502,2015,47.0
Adventure,76561198031394484,2014,1716.0
Adventure,76561198031480846,2014,29730.0
Adventure,76561198031532032,2014,1275.0
Adventure,76561198031553174,2014,12171.0
Adventure,76561198031553174,2015,578.0
Adventure,76561198031729727,2013,5961.0
Adventure,76561198031795967,2014,2758.0
Adventure,76561198031877091,2014,1975.0
Adventure,76561198032012843,2013,484.0
Adventure,76561198032049753,2015,310.0
Adventure,76561198032157184,2015,2114.0
Adventure,76561198032293266,2014,528.0
Adventure,76561198032534620,2014,3855.0
Adventure,76561198032586095,2014,249.0
Adventure,76561198032746726,2014,2105.0
Adventure,76561198032873398,2013,237.0
Adventure,76561198032873398,2014,2448.0
Adventure,76561198033116510,2013,317.0
Adventure,76561198033131355,2014,188.0
Adventure,76561198033133255,2015,3799.0
Adventure,76561198033429149,2015,75.0
Adventure,76561198033457836,2015,3909.0
Adventure,76561198033472736,2014,1662.0
Adventure,76561198033472736,2015,3096.0
Adventure,76561198033923352,2014,101.0
Adventure,76561198033945314,2014,228.0
Adventure,76561198033945314,2015,297.0
Adventure,76561198033982370,2015,2671.0
Adventure,76561198033992409,2015,34927.0
Adventure,76561198034027094,2014,2679.0
Adventure,76561198034070122,2015,8727.0
Adventure,76561198034081735,2015,24.0
Adventure,76561198034216168,2014,169.0
Adventure,76561198034247917,2015,1612.0
Adventure,76561198034277356,2013,1052.0
Adventure,76561198034319577,2013,9205.0
Adventure,76561198034392042,2014,1384.0
Adventure,76561198034395325,2015,656.0
Adventure,76561198034465295,2015,646.0
Adventure,76561198034664008,2015,28.0
Adventure,76561198034842509,2014,3890.0
Adventure,76561198034888931,2013,2339.0
Adventure,76561198034888931,2014,706.0
Adventure,76561198034898515,2014,32.0
Adventure,76561198034942053,2015,1314.0
Adventure,76561198034977201,2015,336.0
Adventure,76561198035108711,2014,648.0
Adventure,76561198035313379,2014,186.0
Adventure,76561198035554079,2015,34.0
Adventure,76561198035579456,2014,4158.0
Adventure,76561198035588684,2014,1608.0
Adventure,76561198035590106,2015,20.0
Adventure,76561198035607937,2014,31396.0
Adventure,76561198035642590,2013,11042.0
Adventure,76561198035781832,2014,28410.0
Adventure,76561198035790591,2014,12460.0
Adventure,76561198035790591,2015,5240.0
Adventure,76561198035963350,2014,1845.0
Adventure,76561198036124769,2014,7992.0
Adventure,76561198036138459,2015,546.0
Adventure,76561198036171355,2013,4251.0
Adventure,76561198036171355,2014,1809.0
Adventure,76561198036273792,2014,526.0
Adventure,76561198036297711,2014,996.0
Adventure,76561198036537566,2015,4701.0
Adventure,76561198036617399,2015,1168.0
Adventure,76561198036618113,2013,13713.0
Adventure,76561198036740385,2013,179.0
Adventure,76561198036810976,2014,1025.0
Adventure,76561198036848944,2014,2421.0
Adventure,76561198036881631,2014,126.0
Adventure,76561198036921706,2015,130.0
Adventure,76561198036933069,2015,19662.0
Adventure,76561198037009387,2015,228.0
Adventure,76561198037048343,2015,185.0
Adventure,76561198037086921,2014,6249.0
Adventure,76561198037086921,2015,513.0
Adventure,76561198037228389,2015,1063.0
Adventure,76561198037541199,2013,11616.0
Adventure,76561198037541199,2014,1318.0
Adventure,76561198037809757,2014,38.0
Adventure,76561198037834066,2014,2931.0
Adventure,76561198038055981,2013,844.0
Adventure,76561198038055981,2014,1162.0
Adventure,76561198038148907,2015,2600.0
Adventure,76561198038296985,2015,73.0
Adventure,76561198038335264,2015,1526.0
Adventure,76561198038335577,2012,8806.0
Adventure,76561198038335577,2013,2954.0
Adventure,76561198038398765,2014,427.0
Adventure,76561198038398765,2015,678.0
Adventure,76561198038486363,2014,13541.0
Adventure,76561198038486363,2015,1779.0
Adventure,76561198038572397,2015,2947.0
Adventure,76561198038604546,2014,1446.0
Adventure,76561198038659583,2015,15040.0
Adventure,76561198038741062,2015,15013.0
Adventure,76561198038743710,2014,13440.0
Adventure,76561198038837191,2014,4563.0
Adventure,76561198038840599,2015,284.0
Adventure,76561198038869036,2014,663.0
Adventure,76561198038935216,2014,2733.0
Adventure,76561198039191658,2012,1399.0
Adventure,76561198039328471,2015,88.0
Adventure,76561198039330239,2015,9437.0
Adventure,76561198039393712,2014,550.0
Adventure,76561198039397758,2015,7021.0
Adventure,76561198039434070,2014,1700.0
Adventure,76561198039441595,2014,2832.0
Adventure,76561198039441595,2015,54.0
Adventure,76561198039479583,2015,389.0
Adventure,76561198039482819,2015,417.0
Adventure,76561198039506014,2014,669.0
Adventure,76561198039506014,2015,1038.0
Adventure,76561198039554307,2015,5657.0
Adventure,76561198039577653,2014,1164.0
Adventure,76561198039665073,2014,379.0
Adventure,76561198039780217,2015,1484.0
Adventure,76561198039832932,2015,571.0
Adventure,76561198039881593,2013,1293.0
Adventure,76561198039917761,2014,1489.0
Adventure,76561198039957089,2015,1235.0
Adventure,76561198040104199,2014,229.0
Adventure,76561198040149411,2015,216.0
Adventure,76561198040177402,2015,9856.0
Adventure,76561198040183690,2015,1934.0
Adventure,76561198040188061,2013,725.0
Adventure,76561198040197777,2014,672.0
Adventure,76561198040257934,2014,1345.0
Adventure,76561198040257934,2015,679.0
Adventure,76561198040277893,2014,177.0
Adventure,76561198040305315,2015,417.0
Adventure,76561198040385787,2014,266.0
Adventure,76561198040469947,2014,342.0
Adventure,76561198040530605,2014,731.0
Adventure,76561198040572871,2014,1311.0
Adventure,76561198040611679,2014,15.0
Adventure,76561198040697106,2015,161.0
Adventure,76561198040747260,2015,201.0
Adventure,76561198040786220,2014,203.0
Adventure,76561198040788643,2013,486.0
Adventure,76561198040794037,2015,1226.0
Adventure,76561198040834299,2014,203.0
Adventure,76561198040844353,2015,19.0
Adventure,76561198040866260,2013,1875.0
Adventure,76561198040872056,2015,31442.0
Adventure,76561198040899282,2014,5624.0
Adventure,76561198040914212,2014,139.0
Adventure,76561198040974056,2013,232.0
Adventure,76561198040991099,2014,663.0
Adventure,76561198041076487,2015,724.0
Adventure,76561198041083599,2014,663.0
Adventure,76561198041083847,2015,16.0
Adventure,76561198041122979,2014,1798.0
Adventure,76561198041125681,2014,3832.0
Adventure,76561198041127602,2015,605.0
Adventure,76561198041151638,2014,4144.0
Adventure,76561198041156726,2014,2908.0
Adventure,76561198041199233,2014,6153.0
Adventure,76561198041217847,2014,1437.0
Adventure,76561198041240181,2015,119.0
Adventure,76561198041244743,2015,25.0
Adventure,76561198041283043,2014,764.0
Adventure,76561198041284313,2014,1672.0
Adventure,76561198041352302,2015,1603.0
Adventure,76561198041472663,2015,124.0
Adventure,76561198041547166,2015,407.0
Adventure,76561198041562431,2015,773.0
Adventure,76561198041624506,2014,856.0
Adventure,76561198041624506,2015,889.0
