item_id,id,year,sentiment
220,220,2004.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
57900,57900,2011.0,0
294100,294100,2016.0,0
294100,294100,2016.0,0
294100,294100,2016.0,0
294100,294100,2016.0,0
322330,322330,2016.0,2
322330,322330,2016.0,2
322330,322330,2016.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
294100,294100,2016.0,0
294100,294100,2016.0,0
294100,294100,2016.0,0
294100,294100,2016.0,0
322330,322330,2016.0,2
322330,322330,2016.0,2
322330,322330,2016.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
730,730,2012.0,0
239820,239820,2013.0,2
239820,239820,2013.0,2
239820,239820,2013.0,2
239820,239820,2013.0,2
265630,265630,2014.0,1
265630,265630,2014.0,1
265630,265630,2014.0,1
440,440,2007.0,2
440,440,2007.0,2
24240,24240,2011.0,1
218230,218230,2012.0,2
218230,218230,2012.0,2
218230,218230,2012.0,2
236870,236870,2016.0,2
4000,4000,2006.0,0
4000,4000,2006.0,0
8930,8930,2010.0,2
500,500,2008.0,0
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
12900,12900,2008.0,2
269210,269210,2014.0,0
269210,269210,2014.0,0
269210,269210,2014.0,0
269210,269210,2014.0,0
269210,269210,2014.0,0
730,730,2012.0,1
203160,203160,2013.0,0
203160,203160,2013.0,0
440,440,2007.0,2
440,440,2007.0,2
222880,222880,2014.0,2
222880,222880,2014.0,2
222880,222880,2014.0,2
241930,241930,2014.0,0
241930,241930,2014.0,0
211420,211420,2012.0,0
211420,211420,2012.0,0
233130,233130,2013.0,2
233130,233130,2013.0,2
234190,234190,2013.0,0
234190,234190,2013.0,0
234190,234190,2013.0,0
50300,50300,2012.0,0
50300,50300,2012.0,0
440,440,2007.0,2
440,440,2007.0,2
3483,3483,2007.0,0
61600,61600,2010.0,0
61600,61600,2010.0,0
12900,12900,2008.0,2
319630,319630,2015.0,2
319630,319630,2015.0,2
105450,105450,2009.0,2
105450,105450,2009.0,2
432020,432020,2016.0,1
366660,366660,2015.0,2
366660,366660,2015.0,2
367670,367670,2015.0,2
41700,41700,2010.0,2
41700,41700,2010.0,2
6060,6060,2005.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
228260,228260,2013.0,2
228260,228260,2013.0,2
228260,228260,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
215470,215470,2012.0,2
215470,215470,2012.0,2
13210,13210,2007.0,1
241540,241540,2013.0,2
241540,241540,2013.0,2
241540,241540,2013.0,2
238090,238090,2014.0,2
238090,238090,2014.0,2
214490,214490,2014.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
730,730,2012.0,2
730,730,2012.0,0
306460,306460,2014.0,0
306460,306460,2014.0,0
306460,306460,2014.0,0
306460,306460,2014.0,0
306460,306460,2014.0,0
440,440,2007.0,2
440,440,2007.0,2
271590,271590,2015.0,2
271590,271590,2015.0,2
8930,8930,2010.0,2
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
730,730,2012.0,2
200510,200510,2012.0,0
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
353130,353130,2016.0,2
353130,353130,2016.0,2
353130,353130,2016.0,2
353130,353130,2016.0,2
353130,353130,2016.0,2
4000,4000,2006.0,1
4000,4000,2006.0,1
390290,390290,2015.0,2
390290,390290,2015.0,2
227300,227300,2013.0,2
227300,227300,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
247730,247730,2014.0,0
247730,247730,2014.0,0
247730,247730,2014.0,0
247730,247730,2014.0,0
247730,247730,2014.0,0
107410,107410,2013.0,2
107410,107410,2013.0,2
107410,107410,2013.0,2
344760,344760,2015.0,2
344760,344760,2015.0,2
344760,344760,2015.0,2
344760,344760,2015.0,2
344760,344760,2015.0,2
113200,113200,2011.0,2
113200,113200,2011.0,2
113200,113200,2011.0,2
113200,113200,2011.0,2
225080,225080,2013.0,1
225080,225080,2013.0,1
225080,225080,2013.0,1
203160,203160,2013.0,2
203160,203160,2013.0,2
286690,286690,2014.0,2
730,730,2012.0,0
255710,255710,2015.0,2
255710,255710,2015.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
550,550,2009.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
388090,388090,2015.0,0
388090,388090,2015.0,0
388090,388090,2015.0,0
303390,303390,2014.0,1
303390,303390,2014.0,1
303390,303390,2014.0,1
270550,270550,2014.0,2
270550,270550,2014.0,2
270550,270550,2014.0,2
270550,270550,2014.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
211420,211420,2012.0,1
211420,211420,2012.0,1
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
440,440,2007.0,2
440,440,2007.0,2
8870,8870,2013.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
730,730,2012.0,1
259080,259080,2013.0,0
259080,259080,2013.0,0
400,400,2007.0,2
208090,208090,2014.0,2
208090,208090,2014.0,2
208090,208090,2014.0,2
307690,307690,2014.0,2
307690,307690,2014.0,2
307690,307690,2014.0,2
4000,4000,2006.0,0
4000,4000,2006.0,0
440,440,2007.0,2
440,440,2007.0,2
730,730,2012.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
221100,221100,2013.0,1
221100,221100,2013.0,1
221100,221100,2013.0,1
221100,221100,2013.0,1
386360,386360,2015.0,2
386360,386360,2015.0,2
419460,419460,2016.0,2
419460,419460,2016.0,2
353360,353360,2014.0,0
353360,353360,2014.0,0
730,730,2012.0,2
343750,343750,2015.0,0
343750,343750,2015.0,0
346900,346900,2015.0,2
346900,346900,2015.0,2
346900,346900,2015.0,2
730,730,2012.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
273350,273350,2015.0,2
273350,273350,2015.0,2
291550,291550,2017.0,1
291550,291550,2017.0,1
291550,291550,2017.0,1
209540,209540,2013.0,2
209540,209540,2013.0,2
209540,209540,2013.0,2
203210,203210,2012.0,1
203210,203210,2012.0,1
203210,203210,2012.0,1
4000,4000,2006.0,2
4000,4000,2006.0,2
222880,222880,2014.0,2
222880,222880,2014.0,2
222880,222880,2014.0,2
440,440,2007.0,2
440,440,2007.0,2
220,220,2004.0,0
247020,247020,2013.0,2
247020,247020,2013.0,2
247020,247020,2013.0,2
247020,247020,2013.0,2
8080,8080,2007.0,2
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
104900,104900,2013.0,2
104900,104900,2013.0,2
104900,104900,2013.0,2
104900,104900,2013.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
440,440,2007.0,2
440,440,2007.0,2
212680,212680,2012.0,0
212680,212680,2012.0,0
212680,212680,2012.0,0
241930,241930,2014.0,2
241930,241930,2014.0,2
201810,201810,2014.0,2
219640,219640,2012.0,2
219640,219640,2012.0,2
206190,206190,2013.0,2
206190,206190,2013.0,2
206190,206190,2013.0,2
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
440,440,2007.0,2
440,440,2007.0,2
346010,346010,2015.0,1
346010,346010,2015.0,1
346010,346010,2015.0,1
7510,7510,2009.0,2
7510,7510,2009.0,2
7510,7510,2009.0,2
104900,104900,2013.0,0
104900,104900,2013.0,0
104900,104900,2013.0,0
104900,104900,2013.0,0
236090,236090,2013.0,2
236090,236090,2013.0,2
236090,236090,2013.0,2
236090,236090,2013.0,2
440,440,2007.0,2
440,440,2007.0,2
231430,231430,2013.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
302830,302830,2014.0,0
302830,302830,2014.0,0
302830,302830,2014.0,0
294160,294160,2014.0,2
294160,294160,2014.0,2
294160,294160,2014.0,2
440,440,2007.0,2
440,440,2007.0,2
4000,4000,2006.0,2
4000,4000,2006.0,2
225840,225840,1999.0,2
225840,225840,1999.0,2
225840,225840,1999.0,2
225840,225840,1999.0,2
224260,224260,2011.0,0
224260,224260,2011.0,0
224260,224260,2011.0,0
335240,335240,2015.0,2
335240,335240,2015.0,2
335240,335240,2015.0,2
225080,225080,2013.0,0
225080,225080,2013.0,0
225080,225080,2013.0,0
241930,241930,2014.0,2
241930,241930,2014.0,2
224820,224820,2013.0,2
224820,224820,2013.0,2
220780,220780,2012.0,0
94200,94200,2011.0,2
94200,94200,2011.0,2
730,730,2012.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
8870,8870,2013.0,2
250320,250320,2013.0,2
108600,108600,2013.0,2
108600,108600,2013.0,2
108600,108600,2013.0,2
108600,108600,2013.0,2
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
17080,17080,2012.0,2
17080,17080,2012.0,2
221640,221640,2012.0,2
221640,221640,2012.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
349700,349700,2015.0,1
349700,349700,2015.0,1
349700,349700,2015.0,1
349700,349700,2015.0,1
212480,212480,2013.0,1
212480,212480,2013.0,1
255710,255710,2015.0,2
255710,255710,2015.0,2
113420,113420,2011.0,1
113420,113420,2011.0,1
113420,113420,2011.0,1
208090,208090,2014.0,1
208090,208090,2014.0,1
208090,208090,2014.0,1
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
331670,331670,2014.0,2
331670,331670,2014.0,2
331670,331670,2014.0,2
373770,373770,2016.0,2
373770,373770,2016.0,2
253920,253920,1999.0,1
253920,253920,1999.0,1
274290,274290,2014.0,1
274290,274290,2014.0,1
20510,20510,2008.0,2
20510,20510,2008.0,2
730,730,2012.0,2
4000,4000,2006.0,0
4000,4000,2006.0,0
274190,274190,2015.0,2
274190,274190,2015.0,2
274190,274190,2015.0,2
274190,274190,2015.0,2
215470,215470,2012.0,2
215470,215470,2012.0,2
365300,365300,2016.0,2
365300,365300,2016.0,2
365300,365300,2016.0,2
42910,42910,2011.0,2
42910,42910,2011.0,2
22380,22380,2010.0,2
22380,22380,2010.0,2
391540,391540,2015.0,1
391540,391540,2015.0,1
440,440,2007.0,1
440,440,2007.0,1
730,730,2012.0,2
338170,338170,2016.0,1
338170,338170,2016.0,1
261180,261180,2014.0,1
261180,261180,2014.0,1
261180,261180,2014.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
4000,4000,2006.0,1
4000,4000,2006.0,1
391540,391540,2015.0,1
391540,391540,2015.0,1
440,440,2007.0,1
440,440,2007.0,1
730,730,2012.0,2
338170,338170,2016.0,1
338170,338170,2016.0,1
261180,261180,2014.0,1
261180,261180,2014.0,1
261180,261180,2014.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
4000,4000,2006.0,1
4000,4000,2006.0,1
230410,230410,2013.0,2
230410,230410,2013.0,2
218230,218230,2012.0,2
218230,218230,2012.0,2
218230,218230,2012.0,2
393380,393380,2015.0,2
393380,393380,2015.0,2
393380,393380,2015.0,2
393380,393380,2015.0,2
231430,231430,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
209870,209870,2012.0,2
209870,209870,2012.0,2
47790,47790,2010.0,2
225080,225080,2013.0,2
225080,225080,2013.0,2
225080,225080,2013.0,2
4000,4000,2006.0,1
4000,4000,2006.0,1
49520,49520,2012.0,2
49520,49520,2012.0,2
417860,417860,2015.0,0
417860,417860,2015.0,0
417860,417860,2015.0,0
417860,417860,2015.0,0
417860,417860,2015.0,0
227160,227160,2014.0,2
227160,227160,2014.0,2
227160,227160,2014.0,2
220200,220200,2015.0,2
220200,220200,2015.0,2
380,380,2006.0,2
259080,259080,2013.0,2
259080,259080,2013.0,2
440,440,2007.0,1
440,440,2007.0,1
9900,9900,2010.0,1
9900,9900,2010.0,1
9900,9900,2010.0,1
376570,376570,2014.0,2
376570,376570,2014.0,2
376570,376570,2014.0,2
252950,252950,2015.0,1
252950,252950,2015.0,1
252950,252950,2015.0,1
252950,252950,2015.0,1
239140,239140,2015.0,2
239140,239140,2015.0,2
253710,253710,2014.0,1
253710,253710,2014.0,1
253710,253710,2014.0,1
253710,253710,2014.0,1
253710,253710,2014.0,1
444640,444640,2016.0,1
444640,444640,2016.0,1
444640,444640,2016.0,1
440,440,2007.0,0
440,440,2007.0,0
391540,391540,2015.0,0
391540,391540,2015.0,0
250320,250320,2013.0,0
225840,225840,1999.0,2
225840,225840,1999.0,2
225840,225840,1999.0,2
225840,225840,1999.0,2
224260,224260,2011.0,2
224260,224260,2011.0,2
224260,224260,2011.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
404410,404410,2015.0,2
404410,404410,2015.0,2
404410,404410,2015.0,2
404410,404410,2015.0,2
404410,404410,2015.0,2
342980,342980,2015.0,2
342980,342980,2015.0,2
342980,342980,2015.0,2
342980,342980,2015.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
4000,4000,2006.0,0
4000,4000,2006.0,0
233450,233450,2015.0,0
233450,233450,2015.0,0
233450,233450,2015.0,0
246090,246090,2014.0,2
246090,246090,2014.0,2
246090,246090,2014.0,2
440,440,2007.0,1
440,440,2007.0,1
212680,212680,2012.0,2
212680,212680,2012.0,2
212680,212680,2012.0,2
49520,49520,2012.0,2
49520,49520,2012.0,2
440,440,2007.0,2
440,440,2007.0,2
730,730,2012.0,0
268750,268750,2014.0,0
268750,268750,2014.0,0
268750,268750,2014.0,0
268750,268750,2014.0,0
4000,4000,2006.0,2
4000,4000,2006.0,2
266010,266010,2014.0,2
266010,266010,2014.0,2
1250,1250,2009.0,2
270550,270550,2014.0,2
270550,270550,2014.0,2
270550,270550,2014.0,2
270550,270550,2014.0,2
202970,202970,2012.0,2
206440,206440,2011.0,2
206440,206440,2011.0,2
206440,206440,2011.0,2
242920,242920,2014.0,0
242920,242920,2014.0,0
242920,242920,2014.0,0
377160,377160,2015.0,2
55230,55230,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
730,730,2012.0,2
48700,48700,2010.0,1
48700,48700,2010.0,1
433090,433090,2016.0,1
65740,65740,2012.0,2
65740,65740,2012.0,2
364360,364360,2016.0,0
364360,364360,2016.0,0
8930,8930,2010.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
550,550,2009.0,0
206420,206420,2013.0,0
206420,206420,2013.0,0
4000,4000,2006.0,1
4000,4000,2006.0,1
234710,234710,2013.0,0
234710,234710,2013.0,0
55230,55230,2011.0,2
207230,207230,2014.0,2
207230,207230,2014.0,2
207230,207230,2014.0,2
340460,340460,2015.0,2
340460,340460,2015.0,2
340460,340460,2015.0,2
340460,340460,2015.0,2
340460,340460,2015.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
252950,252950,2015.0,2
265930,265930,2014.0,0
265930,265930,2014.0,0
265930,265930,2014.0,0
209080,209080,2012.0,2
209080,209080,2012.0,2
209080,209080,2012.0,2
209080,209080,2012.0,2
301520,301520,2017.0,1
301520,301520,2017.0,1
301520,301520,2017.0,1
301520,301520,2017.0,1
301520,301520,2017.0,1
301520,301520,2017.0,1
247080,247080,2015.0,0
247080,247080,2015.0,0
247080,247080,2015.0,0
401920,401920,2015.0,2
401920,401920,2015.0,2
274940,274940,2014.0,2
274940,274940,2014.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
440,440,2007.0,1
440,440,2007.0,1
730,730,2012.0,2
211600,211600,1998.0,2
211600,211600,1998.0,2
211740,211740,2000.0,2
211740,211740,2000.0,2
203140,203140,2012.0,2
8870,8870,2013.0,1
8190,8190,2010.0,2
8190,8190,2010.0,2
8980,8980,2009.0,2
8980,8980,2009.0,2
440,440,2007.0,2
440,440,2007.0,2
238910,238910,2013.0,1
238910,238910,2013.0,1
238910,238910,2013.0,1
6900,6900,2000.0,0
284770,284770,2013.0,0
284770,284770,2013.0,0
221380,221380,2013.0,2
265930,265930,2014.0,2
265930,265930,2014.0,2
265930,265930,2014.0,2
17390,17390,2008.0,1
301910,301910,2015.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
9480,9480,2009.0,1
224480,224480,2014.0,2
224480,224480,2014.0,2
224480,224480,2014.0,2
240,240,2004.0,2
243780,243780,2013.0,1
268750,268750,2014.0,2
268750,268750,2014.0,2
268750,268750,2014.0,2
268750,268750,2014.0,2
237930,237930,2014.0,2
237930,237930,2014.0,2
237930,237930,2014.0,2
205100,205100,2012.0,0
205100,205100,2012.0,0
248820,248820,2013.0,2
248820,248820,2013.0,2
248820,248820,2013.0,2
107100,107100,2011.0,0
107100,107100,2011.0,0
107100,107100,2011.0,0
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
360870,360870,2015.0,2
360870,360870,2015.0,2
302270,302270,2014.0,2
302270,302270,2014.0,2
302270,302270,2014.0,2
302270,302270,2014.0,2
306130,306130,2014.0,0
306130,306130,2014.0,0
360870,360870,2015.0,0
360870,360870,2015.0,0
440,440,2007.0,0
440,440,2007.0,0
417860,417860,2015.0,0
417860,417860,2015.0,0
417860,417860,2015.0,0
417860,417860,2015.0,0
417860,417860,2015.0,0
57690,57690,2011.0,2
57690,57690,2011.0,2
212480,212480,2013.0,2
212480,212480,2013.0,2
356670,356670,2015.0,2
356670,356670,2015.0,2
356670,356670,2015.0,2
356670,356670,2015.0,2
730,730,2012.0,2
239030,239030,2013.0,2
239030,239030,2013.0,2
265930,265930,2014.0,2
265930,265930,2014.0,2
265930,265930,2014.0,2
4000,4000,2006.0,0
4000,4000,2006.0,0
323500,323500,2014.0,2
323500,323500,2014.0,2
730,730,2012.0,2
35450,35450,2011.0,2
35450,35450,2011.0,2
35450,35450,2011.0,2
380600,380600,2015.0,2
380600,380600,2015.0,2
380600,380600,2015.0,2
380600,380600,2015.0,2
335240,335240,2015.0,1
335240,335240,2015.0,1
335240,335240,2015.0,1
440,440,2007.0,2
440,440,2007.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
55230,55230,2011.0,0
49520,49520,2012.0,2
49520,49520,2012.0,2
8980,8980,2009.0,2
8980,8980,2009.0,2
440,440,2007.0,2
440,440,2007.0,2
730,730,2012.0,2
306130,306130,2014.0,2
306130,306130,2014.0,2
435870,435870,2016.0,0
377160,377160,2015.0,2
480630,480630,2016.0,2
211420,211420,2012.0,0
211420,211420,2012.0,0
219150,219150,2012.0,1
219150,219150,2012.0,1
440,440,2007.0,0
440,440,2007.0,0
730,730,2012.0,2
501760,501760,2016.0,0
501760,501760,2016.0,0
501760,501760,2016.0,0
501760,501760,2016.0,0
431360,431360,2016.0,2
431360,431360,2016.0,2
431360,431360,2016.0,2
431360,431360,2016.0,2
238320,238320,2013.0,0
238320,238320,2013.0,0
238320,238320,2013.0,0
6550,6550,2006.0,2
401920,401920,2015.0,0
401920,401920,2015.0,0
55230,55230,2011.0,1
45700,45700,2008.0,2
45700,45700,2008.0,2
206420,206420,2013.0,2
206420,206420,2013.0,2
237370,237370,2013.0,2
237370,237370,2013.0,2
237370,237370,2013.0,2
237370,237370,2013.0,2
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
271590,271590,2015.0,2
271590,271590,2015.0,2
218230,218230,2012.0,2
218230,218230,2012.0,2
218230,218230,2012.0,2
107410,107410,2013.0,2
107410,107410,2013.0,2
107410,107410,2013.0,2
221100,221100,2013.0,0
221100,221100,2013.0,0
221100,221100,2013.0,0
221100,221100,2013.0,0
33930,33930,2010.0,2
33930,33930,2010.0,2
33930,33930,2010.0,2
377160,377160,2015.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
379720,379720,2016.0,2
2280,2280,1995.0,0
219990,219990,2016.0,1
219990,219990,2016.0,1
219990,219990,2016.0,1
219990,219990,2016.0,1
370240,370240,2015.0,2
275850,275850,2016.0,2
275850,275850,2016.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
24960,24960,2010.0,2
730,730,2012.0,1
440,440,2007.0,1
440,440,2007.0,1
310360,310360,2015.0,0
236430,236430,2014.0,0
236430,236430,2014.0,0
326410,326410,2015.0,0
326410,326410,2015.0,0
326410,326410,2015.0,0
326410,326410,2015.0,0
321060,321060,2014.0,2
321060,321060,2014.0,2
8930,8930,2010.0,2
321060,321060,2014.0,2
321060,321060,2014.0,2
8930,8930,2010.0,2
247240,247240,2013.0,1
247240,247240,2013.0,1
247240,247240,2013.0,1
413150,413150,2016.0,2
413150,413150,2016.0,2
413150,413150,2016.0,2
221380,221380,2013.0,2
249630,249630,2013.0,2
249630,249630,2013.0,2
249630,249630,2013.0,2
249630,249630,2013.0,2
249630,249630,2013.0,2
730,730,2012.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
204360,204360,2012.0,2
383980,383980,2017.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
271590,271590,2015.0,1
271590,271590,2015.0,1
248820,248820,2013.0,1
248820,248820,2013.0,1
248820,248820,2013.0,1
49520,49520,2012.0,1
49520,49520,2012.0,1
4000,4000,2006.0,2
4000,4000,2006.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
440,440,2007.0,2
440,440,2007.0,2
269310,269310,2016.0,2
269310,269310,2016.0,2
269310,269310,2016.0,2
269310,269310,2016.0,2
269310,269310,2016.0,2
269310,269310,2016.0,2
440,440,2007.0,1
440,440,2007.0,1
57740,57740,2012.0,2
57740,57740,2012.0,2
57740,57740,2012.0,2
40800,40800,2010.0,0
269210,269210,2014.0,1
269210,269210,2014.0,1
269210,269210,2014.0,1
269210,269210,2014.0,1
269210,269210,2014.0,1
45710,45710,2010.0,2
45710,45710,2010.0,2
65800,65800,2011.0,2
65800,65800,2011.0,2
65800,65800,2011.0,2
65800,65800,2011.0,2
41600,41600,1999.0,0
41600,41600,1999.0,0
322330,322330,2016.0,2
322330,322330,2016.0,2
322330,322330,2016.0,2
349580,349580,2015.0,1
349580,349580,2015.0,1
270210,270210,2016.0,2
475230,475230,2016.0,1
351570,351570,2015.0,1
224540,224540,2012.0,1
224540,224540,2012.0,1
440,440,2007.0,1
440,440,2007.0,1
349040,349040,2016.0,1
349040,349040,2016.0,1
212480,212480,2013.0,1
212480,212480,2013.0,1
4000,4000,2006.0,2
4000,4000,2006.0,2
730,730,2012.0,0
730,730,2012.0,2
319630,319630,2015.0,2
319630,319630,2015.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
242880,242880,2013.0,2
242880,242880,2013.0,2
4000,4000,2006.0,2
4000,4000,2006.0,2
440,440,2007.0,2
440,440,2007.0,2
339800,339800,2015.0,1
339800,339800,2015.0,1
339800,339800,2015.0,1
339800,339800,2015.0,1
206420,206420,2013.0,1
206420,206420,2013.0,1
273350,273350,2015.0,2
273350,273350,2015.0,2
334230,334230,2014.0,2
334230,334230,2014.0,2
334230,334230,2014.0,2
8870,8870,2013.0,2
230410,230410,2013.0,1
230410,230410,2013.0,1
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
1520,1520,2006.0,0
1520,1520,2006.0,0
265930,265930,2014.0,1
265930,265930,2014.0,1
265930,265930,2014.0,1
206210,206210,2012.0,2
206210,206210,2012.0,2
319630,319630,2015.0,1
319630,319630,2015.0,1
248570,248570,2006.0,0
248570,248570,2006.0,0
248570,248570,2006.0,0
248570,248570,2006.0,0
213650,213650,2012.0,2
213650,213650,2012.0,2
213650,213650,2012.0,2
213650,213650,2012.0,2
730,730,2012.0,2
730,730,2012.0,0
730,730,2012.0,1
449540,449540,2016.0,2
449540,449540,2016.0,2
233450,233450,2015.0,0
233450,233450,2015.0,0
233450,233450,2015.0,0
434260,434260,2016.0,1
434260,434260,2016.0,1
299540,299540,2012.0,0
299540,299540,2012.0,0
282140,282140,2015.0,0
282140,282140,2015.0,0
282140,282140,2015.0,0
230310,230310,2014.0,2
230310,230310,2014.0,2
230310,230310,2014.0,2
230310,230310,2014.0,2
321060,321060,2014.0,0
321060,321060,2014.0,0
7670,7670,2007.0,2
7670,7670,2007.0,2
8870,8870,2013.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
230410,230410,2013.0,2
275850,275850,2016.0,0
275850,275850,2016.0,0
242760,242760,2014.0,1
242760,242760,2014.0,1
242760,242760,2014.0,1
242760,242760,2014.0,1
242760,242760,2014.0,1
730,730,2012.0,0
4000,4000,2006.0,2
4000,4000,2006.0,2
730,730,2012.0,2
51100,51100,2013.0,2
51100,51100,2013.0,2
241260,241260,2014.0,2
219640,219640,2012.0,2
219640,219640,2012.0,2
227940,227940,2016.0,0
227940,227940,2016.0,0
227940,227940,2016.0,0
227940,227940,2016.0,0
242860,242860,2015.0,2
242860,242860,2015.0,2
242860,242860,2015.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
